hitClass,exitSpeed,launchAngle,direction,distance,playingLevel
1,45.32204,-0.968064666,11.2110176,12.5732374,3
2,0,0,0,0,2
2,34.6234474,0.08275819,0.2543107,15.1738777,3
3,37.0770073,7.26080561,13.4181395,45.857872,2
1,43.0642967,-4.366081,-0.8098309,4.835839,2
2,0,0,0,0,0
3,38.1847038,7.37591,2.06762624,40.4087257,1
4,35.8259964,23.6854534,0.51749146,86.62305,1
1,35.7235222,-5.186408,-1.84848511,7.111042,1
5,37.96818,42.1222572,16.327425,91.384285,0
1,36.0187836,-7.87710047,5.28285933,5.33325148,1
2,0,0,0,0,1
4,41.2025452,23.9629517,2.34011984,92.16901,2
2,0,0,0,0,1
2,0,0,0,0,1
3,37.5878677,12.5372334,-10.1263123,57.0206375,3
2,0,0,0,0,2
5,23.5355663,30.9958134,-9.035479,44.5040321,0
2,0,0,0,0,2
4,44.0656433,23.5813866,10.156744,110.313141,1
3,39.25999832,10.85000038,8.199999809,45.08000183,1
2,0,0,0,0,2
4,29.3126278,20.5344124,9.103645,48.4880829,1
5,20.3817863,25.1826649,-2.13218045,31.0203857,0
4,42.902935,21.1804276,18.4429684,108.591591,2
2,38.42428,4.94537544,4.717454,26.7375736,1
2,0,0,0,0,0
3,30.7285843,13.1911421,11.769,44.6441536,0
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,1
3,34.9888535,11.4804344,-8.788642,51.59171,3
2,0,0,0,0,2
4,36.4711952,15.4066114,26.9968052,69.80776,1
2,0,0,0,0,0
3,35.4583664,13.7223415,15.6232109,65.5960846,3
5,35.7554626,26.2191429,-17.8852043,86.71021,1
3,42.6845474,9.650417,-10.8849211,41.76073,2
2,0,0,0,0,2
1,38.5013237,-3.63592124,18.9836063,7.538678,2
1,23.8213482,-25.4223919,-39.739212,1.86371124,0
2,0,0,0,0,0
2,0,0,0,0,2
4,38.54901,18.02478,9.634394,80.35303,1
2,32.51792,3.13160443,-15.2284527,19.1143284,2
3,35.60875,8.933239,-8.351807,39.2888756,1
3,25.4909363,6.84902954,-21.162899,19.77008,0
5,33.8371429,37.53046,3.34024644,78.71521,1
5,33.6385231,45.5172119,8.98903751,73.45732,3
4,32.0628548,19.8693237,-15.8601265,65.4167252,0
2,0,0,0,0,2
2,32.109314,0.8285967,24.3140965,11.4737425,1
4,31.9576149,15.3498735,2.83409858,49.7934151,0
5,35.0154457,27.8515224,19.6102943,86.21738,1
5,20.9099617,34.90678,57.2821579,39.6070862,0
2,0,0,0,0,0
2,0,0,0,0,1
4,31.70422,15.4182625,15.6812086,54.23579,1
3,25.11449,7.971945,-3.503235,19.9670162,0
1,41.9762955,-13.1247587,-10.6698256,2.14720249,3
5,31.6200047,24.4852753,25.5979557,71.9112854,0
2,0,0,0,0,1
4,37.1329842,17.2471676,4.797678,56.80915,3
4,41.4797859,16.9213715,37.97739,88.61916,2
4,24.3835049,19.00573,-19.8012753,36.96903,0
3,32.67729,10.5318375,12.6425362,32.96005,1
2,0,0,0,0,3
2,0,0,0,0,1
2,0,0,0,0,2
5,34.66504,27.0191422,-5.11790371,82.89259,3
4,35.8574448,22.7976723,-1.54723167,80.28844,2
1,38.5507622,-2.02503443,9.82700348,8.450419,3
2,0,0,0,0,1
5,33.286396,29.67744,-21.6973057,73.69162,3
3,43.8511963,13.6485,21.12138,67.90365,1
5,33.7954865,37.3576355,-18.6783371,83.20496,2
3,34.3423729,10.2503662,4.55816936,43.9363937,1
2,0,0,0,0,1
2,0,0,0,0,1
5,32.6358,29.55543,-6.58820772,73.29375,1
4,43.9533348,20.6502037,-27.7652,104.117561,3
5,28.49909,26.6395664,-20.5179729,60.1407623,1
2,0,0,0,0,2
2,0,0,0,0,0
3,36.5980339,7.52760744,34.7184219,27.84302,1
5,36.5378571,42.69871,-15.5778484,92.5402451,1
1,22.890604,-4.755863,6.789427,2.418554,2
1,15.2835741,-1.99793029,0.197668433,5.38604164,0
2,0,0,0,0,2
3,31.89346,10.625947,-1.11196768,35.9789162,0
2,0,0,0,0,1
4,33.57886,21.460556,-0.249145314,76.11483,2
5,31.07999992,32.15000153,-24.79999924,73.34999847,2
2,32.4287376,0.6426559,11.2012148,13.1953735,1
2,34.9159,5.552422,23.1166649,25.4251328,1
2,39.68349,3.05836558,6.400098,23.8397675,2
5,26.9842949,33.26215,4.65858459,55.0068665,0
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,1
3,31.1011448,14.59751,3.141466,38.27119,1
2,30.9470329,0.551091433,8.016859,12.9971638,0
1,16.1206589,-4.05104876,8.275996,5.44611835,1
5,25.96706,34.7230644,14.6646233,55.7439156,0
1,46.60504,-2.47709966,1.01481616,11.9191275,0
2,0,0,0,0,0
1,31.0800323,-11.700675,1.04013836,2.9953146,1
1,32.7583,-11.0184774,28.4443455,4.37915325,2
3,30.826067,8.737918,4.90197039,34.7223549,1
5,30.4402122,24.8390274,-5.916024,72.25731,2
1,36.0360069,-5.21147776,14.1509781,5.63757658,3
1,29.7340755,-14.9901257,-9.287664,4.292209,3
5,40.883812,24.232048,-2.46471429,93.96154,1
5,20.0906181,24.2782021,0.361544073,32.2783775,0
5,25.38899,31.68443,-24.7032471,47.1987038,2
2,0,0,0,0,0
5,27.99908,33.6798859,-15.98965,62.8618355,1
1,35.753643,-8.304498,-5.865221,6.15219164,1
1,16.8423729,-8.846264,-23.79248,2.94131351,0
4,37.9584541,17.7755375,-5.85099173,47.9121666,1
3,25.593689,7.67140675,13.8273573,20.4711018,0
3,38.73362,7.03885,21.9228554,30.5823612,1
4,32.6956978,16.7996616,-0.6431576,56.1723671,1
1,38.3995056,-3.23039961,17.6439648,10.6364794,1
3,35.6637459,9.289732,4.58287525,41.1246872,1
4,32.9860229,22.7332783,-14.2946758,68.94487,1
1,31.259655,-3.64486074,22.7272072,6.463266,0
3,36.1402473,8.659227,-11.5702648,46.3028069,2
4,37.8375626,17.7472782,-20.4579678,61.4343452,1
3,39.45111,6.852044,11.3712168,49.91089,1
2,0,0,0,0,1
5,40.39455,26.8497219,0.376837432,107.460495,2
2,0,0,0,0,2
2,0,0,0,0,2
2,34.2026,3.23606753,52.6449165,24.3974628,2
5,25.8938541,47.1280136,0.1849334,52.2214928,1
4,33.62765,21.4274044,-16.3996449,68.3300247,1
2,0,0,0,0,3
3,26.90245,14.4465256,-2.10924077,36.8662758,1
5,42.83617,35.1328659,-12.0725183,116.543655,3
1,40.4115334,-8.990767,-7.024975,3.4960382,2
2,0,0,0,0,0
4,36.5673752,18.5421028,34.97268,61.12977,1
2,0,0,0,0,1
5,32.5585022,28.0379543,13.0718479,82.1228,2
3,41.35817,12.9378414,18.4000912,58.1838074,1
2,0,0,0,0,2
3,25.9513054,12.4756546,-0.4234174,35.13304,0
2,0,0,0,0,0
2,34.8507729,3.90191436,12.6764593,23.3550758,1
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,3
5,36.9229851,35.63593,-4.409585,83.39988,2
4,34.8179855,20.8107052,10.5165129,49.84619,2
5,27.3682919,31.5671959,-8.170148,60.35956,0
5,42.00999832,24.71999931,-6.079999924,97.26999664,2
5,27.8818245,24.8163319,2.03849316,58.0993233,2
2,0,0,0,0,2
5,23.4234715,46.618,-41.499733,47.0089226,1
4,36.2864342,17.4385738,14.2390785,69.32619,1
1,28.2874241,-23.3357811,1.00096107,1.91032016,2
2,0,0,0,0,1
2,31.7792664,5.422703,6.084028,20.979538,0
2,0,0,0,0,1
3,39.9279823,10.7268515,-10.67692,46.5823822,3
3,42.5374222,13.9119415,-13.1993065,82.75064,2
2,0,0,0,0,2
5,31.9369068,39.56703,12.1420584,75.13967,1
4,27.951107,20.4204369,-17.580267,44.57154,0
2,0,0,0,0,1
5,33.9181442,36.7113075,3.44046521,79.98248,2
1,15.7905159,-3.674352,10.758296,4.00748968,1
5,32.64431,38.33477,9.005599,73.5530853,0
3,35.3300362,7.025712,-14.9647932,30.3516712,2
2,40.6641426,5.911695,-8.247895,40.0387039,2
2,0,0,0,0,1
4,40.2515755,21.7386131,21.7685947,97.02465,2
2,0,0,0,0,0
3,31.8274746,6.432067,6.25395346,24.4446583,0
1,29.52692,-0.361751765,17.7466354,13.4048367,1
2,32.149086,0.353834063,-11.6270456,12.4298763,1
2,0,0,0,0,1
2,0,0,0,0,2
1,31.2096157,-7.331338,2.142018,6.23401356,2
5,31.29999924,25.32999992,-13.60999966,69.90000153,1
2,0,0,0,0,1
5,35.855854,42.0818977,-24.0946846,86.4407654,2
2,0,0,0,0,2
2,0,0,0,0,2
3,30.1760674,13.9838428,0.7626632,43.6420021,1
2,0,0,0,0,0
1,31.958149,-1.89305747,25.7549419,9.668118,3
4,36.7015266,21.6807976,-11.3002958,72.2872,2
2,0,0,0,0,2
2,0,0,0,0,3
5,36.88926,38.1028023,-15.9125786,90.79683,3
3,36.8620377,10.2007074,-2.53139615,53.3280144,1
1,36.57431,-4.614939,19.7836838,8.484706,1
4,35.4631958,15.2399893,1.33087635,59.3727875,2
4,35.12902,23.6720028,-11.8499966,89.67468,2
4,32.5080528,20.7542686,-6.62006044,65.34649,0
3,34.4470863,8.50941849,3.840455,35.5304222,1
2,0,0,0,0,1
2,0,0,0,0,0
1,22.95854,-11.7766714,-16.39489,2.73453379,0
2,0,0,0,0,1
2,0,0,0,0,0
1,32.1785851,-9.027126,-7.55310965,4.94150162,0
3,23.1594276,11.5097809,-3.570257,23.3909473,0
2,40.6331253,3.40323448,6.37852049,22.14876,1
5,32.9189148,31.0794182,-32.2374268,80.32318,1
3,36.836998,14.0617695,19.36441,52.0450363,1
2,37.3754654,3.563523,17.53386,30.60082,1
3,20.8376236,14.0751867,4.90740728,20.5293713,0
2,0,0,0,0,1
4,32.7217,19.2320137,-38.78844,56.25515,1
2,0,0,0,0,1
2,0,0,0,0,2
3,33.7206421,9.132205,3.34648585,35.8026428,2
2,0,0,0,0,3
5,32.6399078,37.08326,-7.905371,79.8638,1
4,27.475008,21.7235432,-7.46962833,52.0919151,2
1,18.322525,-2.10998559,2.28012729,5.530495,0
5,29.83906,35.9702034,-14.9231405,61.48675,1
5,24.2780151,30.4525261,-7.424534,44.7122154,3
2,28.9043388,0.6545609,12.4815931,10.0948362,0
5,22.0312576,28.4838581,6.07717943,40.55681,0
5,29.85771,31.25042,-4.00536633,68.92262,1
2,0,0,0,0,0
2,0,0,0,0,2
3,33.7848663,12.4211864,2.0606823,48.589283,1
4,37.34319,19.5863342,-26.4146881,78.7774048,2
2,41.5587044,4.03076935,-27.9127464,24.3770313,3
2,0,0,0,0,3
5,34.2276535,37.00447,-42.3234,86.49548,2
3,38.7839661,11.3804464,-6.08019733,60.97249,1
5,29.7187862,25.3278446,-13.6310158,64.03181,0
1,36.7644539,-3.51462,-1.76874113,7.353897,1
5,28.08281,38.05093,-11.902379,67.36054,1
4,36.87707,21.8471241,23.2575626,65.00878,1
3,42.9502068,10.5889511,8.875641,75.04451,0
5,28.1292725,31.4073257,3.043155,64.3399048,0
3,33.91674,10.2419252,8.850598,37.83261,0
2,38.90704,0.9867572,-3.31719756,16.5873585,2
3,37.29332,7.093934,4.0290885,44.779705,2
4,32.70154,23.9933567,-4.578595,73.75541,2
2,0,0,0,0,1
1,29.004467,-3.48814487,-30.5660343,7.38669968,1
5,34.5389481,25.0912857,-3.01135421,83.71693,1
2,0,0,0,0,1
1,34.7195129,-5.10014,-20.60664,5.22082329,2
2,0,0,0,0,2
3,32.6460571,13.3971949,19.0504951,52.21522,1
4,37.1281471,18.7081146,-17.2553234,79.68842,3
2,0,0,0,0,2
3,24.8947449,10.1564236,39.0130539,22.744873,1
1,28.9897041,-6.31237459,18.7366714,4.600196,1
6,20.0430412,65.77326,-69.52096,27.7031422,0
2,0,0,0,0,2
2,0,0,0,0,2
4,40.1716881,19.9047928,23.569746,82.01659,1
1,20.4914474,-7.655357,-4.586937,4.873464,2
2,0,0,0,0,1
5,24.0975914,43.9093132,38.8023758,50.23435,2
1,24.0564938,-9.275788,6.082908,3.54760337,1
3,40.7427444,13.4717035,17.5159645,65.87401,2
5,37.6588,35.45304,21.7000427,99.61021,1
5,25.922781,28.72102,7.70333433,54.6731339,1
3,40.9826469,8.139774,31.8121548,30.1634769,3
5,28.9756279,27.5096836,20.7773438,55.9288521,0
5,34.2465973,28.271534,-26.44168,69.81518,2
2,0,0,0,0,1
1,41.00111,-4.79489326,8.257752,6.29819727,2
2,0,0,0,0,1
1,34.8570938,-10.0806379,15.9301138,2.91414213,1
2,0,0,0,0,1
1,33.88276,-7.14343739,5.77235651,4.90857935,1
2,0,0,0,0,2
1,32.65599,-12.1815882,25.9468517,3.283433,0
2,0,0,0,0,2
2,38.8649673,5.89568138,-0.192907885,34.25278,1
2,34.75452,3.69855618,-4.959932,23.1048126,2
2,0,0,0,0,1
2,41.7110558,3.811238,10.4083328,27.3691063,2
1,35.26999,-3.59180713,8.167282,6.66418362,1
5,39.0246658,30.5943089,15.3151188,97.6098,0
3,25.1462154,10.8772354,2.15157652,25.60459,1
5,34.4568367,35.44696,-21.5064278,87.6043549,1
2,0,0,0,0,0
5,37.9280968,30.5449448,5.2731204,89.19351,1
1,33.1470528,-10.7677031,16.2385979,2.80535865,1
2,32.5068169,2.42399788,-14.1512136,15.7333517,1
2,0,0,0,0,1
3,29.0339069,8.158199,35.6625977,29.2844715,0
2,0,0,0,0,1
3,29.7465649,14.2423239,-16.9893818,45.36269,1
2,0,0,0,0,1
1,16.8103619,-15.693326,1.5741545,3.121454,3
3,40.5317726,10.9886217,19.40749,48.07285,3
2,0,0,0,0,2
2,0,0,0,0,1
4,21.74161,21.3754368,8.128412,34.6582642,0
3,40.78958,6.340538,-5.04744434,44.5406952,3
5,24.3056412,29.6441879,-8.028221,46.60982,0
2,40.763237,2.42907524,-1.02195668,21.50796,2
4,40.4038849,18.4527,5.316971,90.73791,1
1,30.4732666,-6.398612,16.5153046,4.24476242,1
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,2
4,21.9737587,22.504446,7.21501,35.3799057,0
2,34.34081,5.601854,0.6962283,26.381073,1
5,19.2473812,28.067728,33.538372,27.4423466,0
1,36.58104,-5.265143,5.544696,6.42872,1
4,29.0415516,17.86918,25.22508,40.8192062,0
3,37.66653,12.6022911,9.323233,47.7728729,0
4,25.6297855,17.0865421,25.979702,32.7293167,3
4,23.8883018,22.86464,9.789881,42.7029572,1
5,33.8636665,35.5008659,-22.37547,81.84505,2
3,18.97678,14.0058832,19.20292,18.5845776,0
5,38.6574669,31.9696255,18.7610512,99.37684,1
2,0,0,0,0,0
2,0,0,0,0,1
4,39.9071579,18.5807686,4.04249525,86.80157,0
3,34.0055542,11.47515,7.74910355,35.46607,1
2,0,0,0,0,1
3,39.4238052,9.078685,17.72705,44.681366,1
5,29.0904121,29.1651287,-17.9392033,63.4998245,0
3,29.566431,6.42180347,25.5576382,27.0239735,1
2,27.87467,5.89807463,13.6450729,15.4389439,0
5,34.53222,45.66699,-28.6285286,83.89517,2
2,0,0,0,0,2
5,39.49942,49.3367538,-19.0621166,84.03042,2
5,36.7584267,33.8403358,-10.7275791,97.48394,1
2,0,0,0,0,2
3,33.139576,9.984777,-4.45065928,37.96512,1
3,40.2638245,9.766472,23.530653,52.1802025,2
2,0,0,0,0,0
5,36.5121155,32.0017776,-8.741612,99.6356049,1
4,19.3885727,20.8894863,5.383673,26.568737,0
3,37.09255,6.97341061,-32.72006,38.3072662,2
1,31.94000053,-12.97000027,16.71999931,2.529999971,2
1,30.1935444,-6.17286539,22.7099342,4.4125843,1
5,31.3725128,24.3418674,5.65657568,71.2002258,0
5,30.8783588,27.3245564,17.5335617,61.4040642,1
3,37.97999954,9.270000458,23.95000076,38.15999985,1
3,36.9578362,7.5866065,30.9071178,32.39095,1
2,41.34199,4.42085934,3.78465,27.7433357,2
2,0,0,0,0,2
2,36.15916,1.4675045,20.6936874,14.1714859,1
2,0,0,0,0,2
3,25.2062321,7.58899975,-5.640072,21.4569511,0
3,27.969141,9.44676,-14.2820415,30.27265,0
1,22.7302284,-8.133081,0.539786935,4.99142361,2
2,0,0,0,0,2
4,21.9607944,22.2149048,22.9128418,31.5602551,0
4,27.3353786,19.003809,3.007667,41.5995255,1
4,43.1607742,23.45241,-8.8279705,115.349541,2
2,0,0,0,0,1
2,0,0,0,0,1
1,37.0453758,-4.400895,-2.60820127,7.674619,2
2,32.5301437,1.8534925,-13.6792336,15.4130983,1
4,28.3958874,17.18101,17.3712845,47.5851631,0
3,16.8878937,6.0508666,7.20303631,9.581726,1
4,29.868021,18.90493,4.30963659,52.8471832,1
3,38.4613342,7.41072273,7.589013,37.9588242,2
5,29.50592,34.8892632,-10.212512,69.38102,3
3,39.9756546,6.961569,-3.48140717,31.92955,2
2,40.54251,5.030304,-9.103178,30.04488,2
4,33.0931435,21.63511,2.7895875,74.26628,0
5,23.09000015,28.15999985,-12.77000046,41.86999893,0
4,28.0521622,17.9714432,-5.522722,47.21936,0
1,15.8315573,-61.2115974,-144.095673,4.87047434,2
3,30.9616642,9.788391,1.870183,44.1702843,3
4,44.64858,20.0019,9.09059,97.30871,1
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,3
4,18.81071,23.4350662,2.29682732,27.8952713,0
3,31.2444077,14.66211,-1.67662048,51.71608,3
2,41.31000137,4.510000229,2.730000019,29.32999992,2
4,39.04144,23.6286964,-12.9823093,90.2871552,1
2,0,0,0,0,1
5,32.5232,26.16797,-15.3782864,75.0226746,1
1,35.1008453,-4.52374125,24.0583382,5.37626457,1
3,35.94252,12.8387346,13.8254824,66.4644852,2
2,0,0,0,0,0
4,34.21918,20.0427074,-3.04510283,71.40104,0
5,27.85718,26.3922653,-34.0408134,51.881382,0
2,0,0,0,0,1
2,0,0,0,0,1
4,33.07546,18.54514,-15.2762966,61.85077,2
5,30.9659824,27.3846169,-19.0933418,68.38006,1
2,0,0,0,0,0
4,27.0615063,21.4669952,-19.4888668,45.54461,1
3,43.6759071,7.22993231,6.449788,46.185112,2
2,26.9750252,0.309697717,28.2263451,9.031347,0
1,27.2220879,-0.202714041,-34.58463,8.589039,1
3,34.7687569,6.61740255,17.3100185,27.3919334,0
5,39.76889,31.717453,-13.81299,102.765923,3
2,0,0,0,0,2
2,0,0,0,0,0
2,0,0,0,0,3
2,0,0,0,0,2
2,0,0,0,0,2
3,42.3946571,13.497942,-17.9273262,80.53029,2
5,33.7148361,27.9448929,3.337316,81.58681,2
2,0,0,0,0,1
3,46.1986351,13.4685335,-1.85198057,110.238327,2
3,39.4130173,14.3022747,-4.87610054,81.25767,2
3,45.2406654,11.6929235,-2.124567,79.4407654,0
4,25.0660439,21.9514961,-2.85707474,45.6214333,0
2,0,0,0,0,1
2,0,0,0,0,1
4,28.701931,16.3852177,-19.697319,39.7242546,1
2,35.8791351,5.675774,12.5326071,22.1135082,1
2,0,0,0,0,2
1,38.60963,-1.16871667,20.2951,12.0762081,2
2,32.9083,5.39147,18.6144981,21.938591,0
2,0,0,0,0,0
2,31.67314,5.23545647,16.3351669,28.9980469,0
3,40.2434769,13.9411926,-1.62417781,80.55661,1
2,0,0,0,0,2
3,29.68373,13.688859,9.724677,50.0805779,1
4,37.15653,19.4403248,35.9229774,74.72182,2
5,18.900589,33.8746529,-37.54524,33.9634323,0
2,40.2234879,0.118195534,22.0953484,15.1245174,3
4,44.52797,22.280735,29.0750313,106.116089,3
3,33.4668922,10.6923523,-10.9041147,47.0866432,1
4,41.8488655,17.3958263,30.8425865,97.32824,2
1,39.4668732,-4.12661743,14.2084379,8.26065,2
5,43.47976,26.6311188,21.2099648,110.490913,2
2,0,0,0,0,3
4,30.5730858,20.1324844,1.77054572,60.91815,1
3,35.7649269,6.25024462,7.89029932,29.1860485,2
4,40.3355637,21.2866478,-16.8050289,96.244,2
1,15.788497,-14.8713818,83.90737,1.52501166,0
4,38.6095123,15.0121126,-24.3775826,69.15969,2
1,24.7169685,-9.4289,2.82941842,4.243534,1
6,31.4878,56.5174179,-10.75038,56.3673859,1
2,0,0,0,0,1
2,39.3255,4.301835,20.9188328,21.8760052,2
4,37.599762,21.1853237,-20.4675446,83.1142349,2
3,38.582737,12.7106657,9.368181,78.60623,1
4,17.746357,20.2348976,-35.0787468,23.3515739,3
2,0,0,0,0,3
3,33.72999954,7.960000038,-13.34000015,28.45999908,1
6,20.58548,72.95783,-118.826073,17.3774414,2
5,32.4175758,24.8141022,-9.19877,74.46421,1
3,36.7772942,9.912205,-13.5748243,48.6277847,1
5,37.9956055,28.5630779,1.75987482,100.049011,1
4,34.0307045,15.9618864,-6.8888483,54.35074,1
2,0,0,0,0,1
2,0,0,0,0,2
5,38.97302,34.270298,16.5891476,91.71885,3
3,36.4960938,6.39965057,-5.559662,34.95968,1
2,0,0,0,0,1
4,29.7311554,16.86133,-12.8301506,53.0198364,0
4,43.5720139,20.5311012,-54.47476,95.07145,3
4,45.2302437,19.895052,12.904726,114.454376,3
1,35.82797,-8.871387,27.4799252,4.656616,2
4,27.7714119,23.71906,3.50982165,56.9129372,0
2,0,0,0,0,2
5,46.0867271,25.0983028,27.5307636,111.706375,2
4,31.6473789,19.3993931,1.793419,67.38046,1
1,17.6838512,-35.8524475,-5.08865166,1.06189692,1
4,21.3471489,23.92019,21.4822,34.2847023,0
5,34.48809,29.6731682,-1.06826484,84.48546,2
5,35.4560661,34.8542442,9.34843349,87.41338,1
2,0,0,0,0,2
5,32.3863945,24.23533,-3.53170061,70.53102,1
3,38.1739273,12.092844,5.19466257,58.62273,2
4,32.34767,18.469389,-1.69601035,60.3257828,1
5,43.82016,46.67506,-21.8391838,103.835678,2
2,0,0,0,0,2
1,28.8453541,-0.105963491,-9.565514,11.2379,1
2,0,0,0,0,1
3,30.2963219,9.206091,-12.7239122,38.0266037,0
5,36.9537926,45.5245819,-13.4613657,86.79897,2
5,32.37656,37.346447,-13.9799461,79.94924,1
1,17.9222755,-1.06241345,-0.6040416,6.171607,0
3,45.9326057,9.27902,-33.7238426,48.4910927,2
1,40.52863,-13.1037292,-10.1760273,3.50082827,1
2,0,0,0,0,0
2,0,0,0,0,2
2,34.326828,4.30647564,13.7527542,24.72705,2
4,26.86866,20.5987167,-17.84748,48.43694,0
6,16.3374958,55.3557663,0.5228271,21.4582539,0
2,0,0,0,0,1
3,19.8417568,8.537713,-27.7765236,15.848464,0
4,38.18715,17.3990459,12.4958887,85.09441,2
3,28.5891228,10.59486,-21.3711452,27.09443,1
3,28.71365,10.18831,6.37187338,31.3042049,0
4,28.516613,16.5136089,-21.3064156,45.79647,1
2,0,0,0,0,1
2,38.0069847,2.00317073,-3.5377655,18.897398,2
5,29.25196,26.5265961,-8.280032,62.35493,0
2,0,0,0,0,2
5,31.251915,25.3074474,11.2837887,70.89667,1
5,22.7485828,33.2891273,-6.66299343,45.0957336,0
2,0,0,0,0,0
2,0,0,0,0,1
1,40.77314,-1.207426,26.5070877,11.6874256,2
5,35.25834,34.60632,-3.81320977,94.72678,1
2,0,0,0,0,0
2,0,0,0,0,1
1,39.25251,-0.845428646,8.876824,11.154274,2
2,39.95519,5.66263151,-6.79715061,29.8897018,1
2,39.2946358,5.76550055,21.1994419,24.2348728,2
3,19.4038525,7.10644436,11.513339,13.9975348,3
1,33.14479,-3.9295907,12.2133093,8.764579,2
2,32.12519,2.419559,14.1337919,16.8399353,0
3,32.70004,14.5340548,9.622979,57.48811,1
1,22.2468071,-1.78133428,10.6777411,6.32628965,0
5,23.5643215,30.4549236,-19.0412121,45.6509361,0
2,0,0,0,0,0
3,22.1589451,12.81456,1.62888765,25.3739014,0
3,40.825737,7.79235029,-25.2129974,33.28895,2
1,35.9941063,-14.472023,5.84187269,3.216796,1
2,0,0,0,0,1
3,37.43347,6.439368,14.375762,29.5428047,0
2,0,0,0,0,0
3,24.5874729,7.8747716,-6.77024651,20.174511,0
5,21.09868,26.7031059,-6.89027548,28.430769,0
2,29.9192715,4.33223,-2.37306666,18.7795258,0
4,37.8827171,21.7704811,-3.39925241,67.46582,2
3,36.5136,6.407596,-4.61072,34.65213,1
5,28.152319,36.2904053,-28.4884548,64.0557,1
2,33.38999939,1.970000029,19.36000061,15.81000042,1
2,0,0,0,0,1
3,41.3428535,12.7801723,11.5148373,51.64617,2
3,33.33702,13.7838182,-42.1832733,37.328804,2
5,21.4413967,35.9312363,-24.0647831,40.7773743,1
2,0,0,0,0,3
2,0,0,0,0,1
5,27.563343,45.43999,17.1484184,57.52327,0
3,27.4492912,14.2027931,-7.39184427,35.168602,0
6,23.7759552,65.4944,-31.4276524,34.1834373,1
2,0,0,0,0,2
2,39.8519478,1.59192264,11.7726994,17.5405178,0
2,0,0,0,0,2
2,0,0,0,0,2
1,23.60726,-9.667594,21.0044575,3.73073149,0
4,34.6288147,23.32385,15.7507362,73.90808,1
3,29.7467384,13.8212662,-8.415763,49.8507652,0
3,32.08652,13.6101055,-4.28764439,52.8033867,1
2,43.3925171,5.64133167,19.67106,33.42267,2
5,34.5858574,24.0940189,3.25452185,79.45367,0
4,23.87203,17.1300545,27.6313534,36.10736,3
1,46.8339233,-3.80129433,5.071199,7.45886,3
3,38.78564,14.5662251,-8.564093,59.8138123,2
2,0,0,0,0,1
3,33.6613121,12.0496168,14.6058235,56.2506752,3
5,20.5857544,36.00687,-1.65535545,38.0060158,0
1,42.02583,-12.5407391,21.72747,1.66343153,3
2,38.83955,0.416513652,21.2242126,18.0115147,2
5,38.1877174,26.36226,-4.82622957,82.61131,2
2,0,0,0,0,0
2,34.965126,0.6202864,-30.11024,13.9933329,0
1,35.2982559,-12.7638807,9.039276,3.51572061,1
1,15.02000046,-9.260000229,-4.130000114,3.440000057,2
5,39.1493,29.552597,-12.2175865,93.28051,1
2,37.26313,4.69940424,0.6538282,24.78335,1
2,37.112915,5.88211441,10.2886763,36.1371,2
2,28.3423443,0.832758844,27.6125565,10.7427549,1
2,0,0,0,0,1
3,25.9517155,14.9552116,-39.6677628,31.51356,3
4,37.965847,22.69559,6.14299774,97.26447,2
3,39.04902,6.43726349,-17.5082836,47.35882,1
1,15.8608246,-20.9103012,-35.79866,1.7684691,0
2,0,0,0,0,2
2,0,0,0,0,0
2,0,0,0,0,1
2,0,0,0,0,0
3,32.66999817,8.529999733,9.829999924,32.33000183,1
4,37.65216,16.9127827,0.705326,76.5329742,2
4,29.22391,21.4246445,9.914583,55.9850121,0
1,35.9398727,-4.6230917,-6.64545059,5.55587053,2
3,34.42886,10.9012642,-28.1086483,40.247715,0
2,0,0,0,0,1
2,0,0,0,0,1
5,28.7737465,39.3912048,16.6064816,65.957756,2
1,16.70747,-9.3878355,1.12358618,4.44086266,1
2,0,0,0,0,2
2,0,0,0,0,2
1,34.66644,-1.71230841,-6.18230534,9.36486,1
3,39.42544,6.89024448,3.02097631,33.34539,1
2,38.5049133,1.66842389,13.71165,17.241951,1
2,0,0,0,0,1
4,40.34907,15.7992344,22.7073364,59.8010063,1
4,42.28736,15.0276966,-14.3036137,78.8180847,2
5,37.0688,30.44399,-9.575362,87.72547,1
5,27.8616371,28.0445881,0.1515486,60.90158,1
5,20.7875328,25.1494942,-3.69888353,30.7043476,0
3,30.29999924,9.090000153,22.13999939,30.34000015,0
2,30.6824322,1.20944536,-4.083905,18.130085,1
2,0,0,0,0,0
3,33.50267,12.4842148,29.2639179,34.1137733,1
1,19.2294617,-2.47786045,6.96722651,4.9769063,3
4,38.86969,20.760397,-22.1554184,84.72228,2
2,0,0,0,0,0
2,0,0,0,0,2
2,39.8815651,3.58700156,23.9855461,23.0416622,1
5,28.25605,26.8974953,13.4144936,60.88902,1
5,27.1363487,32.2864571,-8.412454,58.49891,0
